,summary,date
591,"Investment company ClearBridge Global Infrastructure Income Fund (Current Portfolio) buys APA Group, Williams Inc, National Grid PLC, Pembina Pipeline Corp, Entergy Corp, sells Transurban Group, Eiffage SA, Spark Infrastructure Group, Transmissora Alianca de Energia Eletrica SA, Pinnacle West Capital Corp during the 3-months ended 2021Q3, according to the most recent filings of the investment company, ClearBridge Global Infrastructure Income Fund.",2021-12-10
592,"Shares of PPL Corp. inched 0.45% higher to $28.73 Friday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",2021-12-10
593,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2021-12-10
594,"LOUISVILLE - As area nonprofits begin making plans to assist residents in need in the coming year, additional funding is headed their way.Employees of Louisville Gas and Electric Company and... | December 10, 2021",2021-12-10
595,,2021-12-10
596,"Shares of PPL Corp. sank 0.54% to $28.60 Thursday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index...",2021-12-09
597,"As area nonprofits begin making plans to assist residents in need in the coming year, additional funding is headed their way. Employees of Louisville Gas and Electric Company and Kentucky Utilities... | December 9, 2021",2021-12-09
598,PPL Corp. (PPL) is a durable electric & gas utility that serves Pennsylvania and Kentucky. I highlight what the new dividend rate may look like.,2021-12-09
599,"NRG Energy (NRG) completes the sale of 4.8 gigawatt of fossil-generating assets, further lowering emission. NRG also announces buyback activities.",2021-12-08
600,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2021-12-08
601,"Shares of PPL Corp. sank 0.51% to $29.17 Wednesday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...",2021-12-08
602,"PPL Corporation (PPL) will begin trading ex-dividend on December 09, 2021. A cash dividend payment of $0.415 per share is scheduled to be paid on January 03, 2022.  Shareholders who purchased PPL prior to the ex-dividend date are eligible for the cash dividend payment.  This mark",2021-12-08
603,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2021-12-08
604,"Item 2.03 Creation of a Direct Financial Obligation under an Off-Balance SheetArrangement of a RegistrantandSection 8 - Other EventsItem 8.01 Other EventsCertain of the Registrants maintain... | December 6, 2021",2021-12-06
605,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2021-12-06
606,"Shares of PPL Corp. rallied 1.95% to $29.22 Monday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500 Index...",2021-12-06
607,"The PPL Foundation recently awarded $500,000 in funding to support 12 nonprofit organizations working to improve the lives and well-being of individuals throughout central and eastern Pennsylvania. ... | December 6, 2021",2021-12-06
608,"A weekly summary of dividend activity for Dividend Champions, Contenders, and Challengers. Companies which changed their dividends. Companies with upcoming ex-dividend dates.",2021-12-05
609,"WEC Energy (WEC) to up its quarterly dividend by 7.4%, totaling the annual dividend to $2.91 per share. Also, it initiates its 2022 earnings guidance.",2021-12-03
610,"Shares of PPL Corp. advanced 1.52% to $28.66 Friday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index...",2021-12-03
611,"PPL's focus on emission reduction, systematic investments and ramped-up homegrown activities act as tailwinds.",2021-12-02
612,"Shares of PPL Corp. rallied 1.22% to $28.23 Thursday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",2021-12-02
613,"Business customers of PPL Electric Utilities have rated the utility first in electric business customer satisfaction among its peers in the East large-size segment, according to a study conducted by... | December 2, 2021",2021-12-02
614,"Shares of PPL Corp. inched 0.22% higher to $27.89 Wednesday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500...",2021-12-01
615,A unit of Canadian energy company Pembina Pipeline Corp on Wednesday told U.S. energy regulators that it would not move forward with its proposed Jordan Cove liquefied natural gas (LNG) export plant in Oregon.,2021-12-01
616,"PPL Corporation released its updated climate assessment report, which highlights risks and opportunities associated with climate change, evaluates potential future emissions and generation mix using scenario analysis, and outlines the company's strategy and goals to enable a responsible transition to a cleaner energy future.",2021-11-30
617,"Shares of PPL Corp. slipped 2.14% to $27.83 Tuesday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index...",2021-11-30
618,"Shares of PPL Corp. inched 0.92% higher to $28.44 Monday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",2021-11-29
619,"PPL Corporation (NYSE:PPL) has announced that it will pay a dividend of US$0.41 per share on the 3rd of January.      Based on this payment, the dividend yield on the company's stock will be 5.8%, which is an attractive boost to shareholder returns.",2021-11-26
620,"The board of PPL Corporation ( NYSE:PPL ) has announced that it will pay a dividend on the 3rd of January, with...",2021-11-25
621,"Shares of PPL Corp. shed 0.24% to $28.66 Wednesday, on what proved to be an all-around mixed trading session for the stock market, with the S&P 500 Index...",2021-11-24
622,"Shares of PPL Corp. inched 0.77% higher to $28.73 Tuesday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",2021-11-23
623," 
Over the past three months, shares of PPL (NYSE:PPL) decreased by 2.57%. Before we understand the importance of debt, let us look at how much debt PPL has.
PPL's Debt...",2021-11-23
624,"LEXINGTON - Business customers have once again ranked Kentucky Utilities first in electric business customer satisfaction among the utility's peers in the Midwest mid-size region.The honor was... | November 23, 2021",2021-11-23
625,"Shares of PPL Corp. inched 0.39% higher to $28.51 Monday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...",2021-11-22
626,"Canada's main stock index posted a fourth straight day of losses on Monday, as the prospect of higher interest rates next year weighed on technology stocks such as Shopify after Jerome Powell was tapped to continue as Federal Reserve chair.",2021-11-22
627,"Business customers have once again ranked Kentucky Utilities first in electric business customer satisfaction among the utility's peers in the Midwest mid-size region. The honor was... | November 22, 2021",2021-11-22
628,"Ideally, your overall portfolio should beat the market average.  But even the best stock picker will only win with some selections.  At this point some shareholders may be questioning their investment in PPL Corporation (NYSE:PPL), since the last five years saw the share price f",2021-11-22
629,"Canada's Pembina Pipeline Corp said on Monday Chief Financial Officer Scott Burrows would temporarily serve as top boss, after Mick Dilger stepped down as president and chief executive officer to pursue other opportunities.",2021-11-22
630,"ALLENTOWN - PPL Corporation declared a quarterly common stock dividend on Friday, Nov. 19, of $0.4150 per share, payable Jan. 3, 2022, to shareowners of record as of Dec. 10, 2021.PPL Corporation ,... | November 22, 2021",2021-11-22
631,The following slide deck was published by PPL Corporation in conjunction with their 2021 Q3 earnings call.,2021-11-22
632,"Shares of PPL Corp. inched 0.46% higher to $28.40 Friday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500...",2021-11-19
633,"PPL Corporation (NYSE: PPL) declared a quarterly common stock dividend on Friday, Nov. 19, of $0.4150 per share, payable Jan. 3, 2022, to shareowners of record as of Dec. 10, 2021.",2021-11-19
634,"Shares of PPL Corp. shed 0.77% to $28.27 Thursday, on what proved to be an all-around mixed trading session for the stock market, with the S&P 500 Index...",2021-11-18
635,"Shares of PPL Corp. sank 0.73% to $28.49 Wednesday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...",2021-11-17
636,"With colder temperatures set to increase energy usage - and inflation impacting the cost of energy supply sources - PPL Electric Utilities wants to remind customers of multiple assistance programs for... | November 17, 2021",2021-11-17
637,"LOUISVILLE - Nov. 17, marks the sixth annual Utility Scam Awareness Day when Louisville Gas and Electric, Kentucky Utilities and Old Dominion Power will join fellow U.S. and Canadian utilities to... | November 17, 2021",2021-11-17
638,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-11-17
639,"Tomorrow, Nov. 17, marks the sixth annual Utility Scam Awareness Day when Louisville Gas and Electric, Kentucky Utilities and Old Dominion Power will join fellow U.S. and Canadian utilities to raise... | November 16, 2021",2021-11-16
640,"Shares of PPL Corp. slipped 0.49% to $28.70 Tuesday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...",2021-11-16
641,"Shares of PPL Corp. inched 0.84% higher to $28.84 Monday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500...",2021-11-15
642,PPL plans to accelerate its decarbonization process by joining Energy Impact Partners' fund. This will further help it achieve its carbon-neutrality target by 2050.,2021-11-12
643,"Shares of PPL Corp. sank 0.56% to $28.60 Friday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500 Index...",2021-11-12
644,"PPL Corporation (NYSE: PPL) announced today that it has joined Energy Impact Partners, a global venture capital platform leading the transition to a sustainable future, in their Flagship Fund, Fund II. The fund received $1 billion in commitments and will focus on investing in venture and growth companies advancing critical climate solutions.",2021-11-11
645,"Shares of PPL Corp. shed 0.07% to $28.76 Thursday, on what proved to be an all-around mixed trading session for the stock market, with the S&P 500 Index...",2021-11-11
646,"In honor of Veterans Day, we are honored to highlight the story of Mark Brooks, chief information security officer, PPL Services. PPL has established business resource groups in both... | November 11, 2021",2021-11-11
647,"Shares of PPL Corp. inched 0.10% higher to $28.78 Wednesday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500...",2021-11-10
648,"Shares of PPL Corp. inched 0.28% higher to $28.75 Tuesday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500...",2021-11-09
649,"ALLENTOWN, Pa. - Agritechnology, hands-on robotics and coding, renewable energy development and digital literacy are just a few of the projects that will be made possible, in part, thanks to... | November 9, 2021",2021-11-09
650,John Hancock Premium Dividend Fund (PDT) invests in a portfolio of both common and preferred stocks. Find out what I consider as a problem with the PDT fund.,2021-11-09
651,What trends should we look for it we want to identify stocks that can multiply in value over the long term? Amongst...,2021-11-08
652,"Shares of PPL Corp. dropped 0.17% to $28.67 Monday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500 Index...",2021-11-08
653,"In trading on Monday, shares of PPL Corp (Symbol: PPL) crossed below their 200 day moving average of $28.66, changing hands as low as $28.55 per share.  PPL Corp shares are currently trading down about 0.2% on the day.  The chart below shows the one year performance of PPL shar",2021-11-08
654,"EEI Financial Conference November 8-10, 2021 Cautionary Statements and ... | November 8, 2021",2021-11-08
655,"Item 8.01 Other EventsOn November 5, 2021, the Federal Energy Regulatory Commission approved the uncontested settlement agreement entered into on August 20, 2021 by and among PPL... | November 8, 2021",2021-11-08
656,"Participating on our call this morning are Vince Sorgi, PPL president and CEO; Joe Bergstein, chief financial officer; and Greg Dudkin, chief operating officer.  Thank you, Andy, and good morning, everyone.",2021-11-05
657,"Shares of PPL Corp. sank 0.59% to $28.72 Friday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index rising...",2021-11-05
658,"Companies In The News Are: MRNA, PH, PPL, QCOM.",2021-11-05
659,"LOUISVILLE - With national factors driving higher heating costs and cooler temperatures setting in, Louisville Gas and Electric Company and Kentucky Utilities Company are reminding customers of... | November 5, 2021",2021-11-05
660,"Salient Midstream & MLP Fund (the ""Fund"") (NYSE: SMM) today announced a dividend of $0.07 per share for the fourth quarter ending November 30, 2021. This distribution is payable to common stockholders on November 29, 2021.",2021-11-04
661,"Shares of PPL Corp. slipped 1.43% to $28.89 Thursday, on what proved to be an all-around mixed trading session for the stock market, with the S&P 500 Index...",2021-11-04
662,PPL Corp.'s (PPL) Q3 earnings are lower than expected. The company is on course to complete the acquisition of Narragansett Electric by first-quarter 2022.,2021-11-04
663,"PPL Corporation (NYSE:PPL) Q3 2021 Earnings Conference Call November 4, 2021, 11:00 AM ET Company Participants Vincent Sorgi – CEO Joe Bergstein – CFO Greg Dudkin – COO Andy Ludwig – Vice...",2021-11-04
664,"This Item 2. Combined Management's Discussion and Analysis of FinancialCondition and Results of Operations is separately filed by PPL, PPL Electric,LG&E and KU. Information contained herein... | November 4, 2021",2021-11-04
665,"PPL Corporation (NYSE: PPL) on Thursday (11/4) announced third-quarter 2021 reported earnings (GAAP) of $207 million, or $0.27 per share, compared with third-quarter 2020 reported earnings of $281 million, or $0.37 per share.",2021-11-04
666,"With national factors driving higher heating costs and cooler temperatures setting in, Louisville Gas and Electric Company and Kentucky Utilities Company are reminding customers of simple tips to help... | November 4, 2021",2021-11-04
667,"PPL Corporation on Thursday announced third-quarter 2021 reported earnings of $207 million, or $0.27 per share, compared with third-quarter 2020 reported earnings of $281 million, or $0.37 per... | November 4, 2021",2021-11-04
668,"ALLENTOWN, Pa. _ PPL Corp. on Thursday reported third-quarter earnings of $207 million. On a per-share basis, the Allentown, Pennsylvania-based company said it had net income of 27... | November 4, 2021",2021-11-04
669,"Item 2.02 Results of Operations and Financial ConditionOn November 4, 2021, PPL Corporation issued a press release announcingits financial results for the quarter ended September 30, 2021 and... | November 4, 2021",2021-11-04
670,(RTTNews) - PPL Corporation (PPL) reported earnings for third quarter that decreased from last year.,2021-11-04
671,"(RTTNews) - PPL Corporation (PPL) will host a conference call at 11:00 AM ET on Nov. 4, 2021, to discuss Q3 21 earnings results.",2021-11-04
672,"Shares of PPL Corp. inched 0.24% higher to $29.31 Wednesday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",2021-11-03
673,Total Q3 earnings of Utility stocks are expected to remain flat year over year on 6.3% higher revenues.,2021-11-03
674,"Canada's Pembina Pipeline Corp is asking backers of two competing proposals for carbon capture hubs in the oil-producing province of Alberta to combine efforts with its own plan, the company's chief executive said on Tuesday.",2021-11-02
675,"Shares of PPL Corp. slipped 0.20% to $29.24 Tuesday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500 Index...",2021-11-02
676,"Improving demand, expected lower debt expenses and new rates are likely to benefit PPL's Q3 results.",2021-11-02
677,"Canada's Pembina Pipeline Corp is asking backers of two competing proposals for carbon capture hubs in the oil-producing province of Alberta to combine efforts with its own plan, the company's chief executive said on Tuesday.",2021-11-02
678,"Shares of PPL Corp. rallied 1.74% to $29.30 Monday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...",2021-11-01
679,"Here are three portfolios that are designed for the passive investor. We breakdown each one along with the stocks, dividends, and ETFs in them.",2021-10-30
680,"Shares of PPL Corp. shed 0.93% to $28.80 Friday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500 Index...",2021-10-29
681,"Shares of PPL Corp. inched 0.21% higher to $29.07 Thursday, on what proved to be an all-around positive trading session for the stock market, with the S&P...",2021-10-28
682,"The S&P 500 suffered its worst month since March of 2020, and my portfolio was not spared. Still, for the Sand In My Shoes portfolio, September was a record month for dividends collected.",2021-10-28
683,"ppl-20211022 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 FORM 8-K ... | October 28, 2021",2021-10-28
684,"Item 5.03 Amendments to Articles of Incorporation or Bylaws; Change in FiscalYear.On October 22, 2021, the Board of Directors of PPL Corporation approved and adopted amendments to the Bylaws of... | October 28, 2021",2021-10-28
685,"Shares of PPL Corp. slumped 0.28% to $29.01 Wednesday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500 Index...",2021-10-27
686,"If you want to know who really controls PPL Corporation (NYSE:PPL), then you'll have to look at the makeup of its share registry.  Institutions will often hold stock in bigger companies, and we expect to see insiders owning a noticeable percentage of the smaller ones.   Companie",2021-10-27
687,"In the latest trading session, PPL (PPL) closed at $29.09, marking a +0.31% move from the previous day.",2021-10-26
688,"Shares of PPL Corp. inched 0.31% higher to $29.09 Tuesday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",2021-10-26
689,"How do you pick the next stock to invest in? One way would be to spend days of research browsing through thousands of publicly traded companies. However, an easier way is to look at the stocks that smart money investors are collectively bullish on. Hedge funds and other institutional investors usually invest large amounts of […]",2021-10-26
690,"Shares of PPL Corp. slipped 0.45% to $29.00 Monday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...",2021-10-25
691,"Seasoned income investors know that the secret to good dividend stocks isn’t always about the size of the yield, it’s about the consistency. Income investing isn’t a short-term game. It’s a long-term strategy, so you need quality stocks that can deliver dependable income in good times and bad. Newcomers in income or total return investing think big yields equal big opportunities. What they don’t understand is, many times those big dividends come with big risks. The dividend stocks below don’t ev",2021-10-25
692,"PPL Electric Utilities has won a pair of awards from two different nationally recognized utility industry institutions - The Association of Edison Illuminating Companies and Public Utilities... | October 25, 2021",2021-10-25
693,"Shares of PPL Corp. inched 0.41% higher to $29.13 Friday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...",2021-10-22
694,"PPL Electric Utilities employees from various fields met with students and parents throughout the week to discuss exciting opportunities in the energy industry as part of Careers in Energy... | October 22, 2021",2021-10-22
695,"Shares of PPL Corp. slipped 0.72% to $29.01 Thursday, on what proved to be an all-around mixed trading session for the stock market, with the S&P 500 Index...",2021-10-21
696,"PPL Corporation (NYSE: PPL) will release consolidated third-quarter 2021 earnings results on Thursday, Nov. 4.",2021-10-21
697,"ALLENTOWN, Pa., Oct. 21, 2021 /PRNewswire/ -- PPL Corporation will release consolidated third-quarter 2021 earnings results on Thursday, Nov. 4. Vincent Sorgi, PPL president and chief... | October 21, 2021",2021-10-21
698,"Looking today at week-over-week shares outstanding changes among the universe of ETFs covered at ETF Channel, one standout is the iShares Select Dividend ETF (Symbol: DVY) where we have detected an approximate $90.3 million dollar outflow -- that's a 0.5% decrease week over wee",2021-10-21
699,"Shares of PPL Corp. rose 1.14% to $29.22 Wednesday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500 Index...",2021-10-20
700,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2021-10-20
701,"Shares of PPL Corp. rallied 1.19% to $28.89 Tuesday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...",2021-10-19
702,"Shares of PPL Corp. shed 1.04% to $28.55 Monday, on what proved to be an all-around mixed trading session for the stock market, with the S&P 500 Index rising...",2021-10-18
703,"Shares of PPL Corp. inched 0.49% higher to $28.85 Friday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...",2021-10-15
704,"A dashboard with industry metrics in utilities. Value and quality scores, and their evolution since last month. Read more about the VPU ETF here.",2021-10-15
705,"Shares of PPL Corp. inched 0.81% higher to $28.71 Thursday, on what proved to be an all-around favorable trading session for the stock market, with the S&P...",2021-10-14
706,"Esperanza, the Spanish word for hope, permeates through the lives and cultures of millions of Hispanic Americans. During Hispanic Heritage Month, observed from September 15 to October 15, we... | October 14, 2021",2021-10-14
707,"Investors in PPL Corp (Symbol: PPL) saw new options become available today, for the December 17th expiration.   At Stock Options Channel, our YieldBoost formula has looked up and down the PPL options chain for the new December 17th contracts and identified one put and one call",2021-10-14
708,"In trading on Thursday, shares of PPL Corp (Symbol: PPL) crossed above their 200 day moving average of $28.56, changing hands as high as $28.75 per share.  PPL Corp shares are currently trading up about 0.7% on the day.  The chart below shows the one year performance of PPL sha",2021-10-14
709,"Shares of PPL Corp. inched 0.78% higher to $28.48 Wednesday, on what proved to be an all-around mixed trading session for the stock market, with the S&P 500...",2021-10-13
710,"Louisville Gas and Electric Company and Kentucky Utilities Company today filed with the Kentucky Public Service Commission contracts to provide renewable energy to five major organizations in their... | October 13, 2021",2021-10-13
711,"Shares of PPL Corp. inched 0.25% higher to $28.26 Tuesday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500...",2021-10-12
712,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2021-10-12
713,"PPL Corporation has announced that Heather B. Redman has joined the company's Board of Directors effective today. Redman is co-founder and managing partner of Flying Fish Partners, a venture capital... | October 12, 2021",2021-10-12
714,"Item 5.02 Departure of Directors or Certain Officers; Election of Directors;Appointment of Certain Officers; Compensatory Arrangements of Certain OfficersElection of DirectorOn October 7, 2021,... | October 12, 2021",2021-10-12
715,"Nordson (NDSN) announced ... NDSN, PPL",2021-10-12
716,"Shares of PPL Corp. slid 0.60% to $28.19 Monday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...",2021-10-11
717,"PPL is pleased to be named a 2021 Adoption Advocate by The Dave Thomas Foundation for Adoption. In addition, PPL has been ranked one of the top five adoption-friendly workplaces in the energy... | October 11, 2021",2021-10-11
718,"The utility sector suffered a broad selloff Monday, as the rise in Treasury yields to multi-month highs acted as a counterweight. The SPDR Utilities Select...",2021-10-11
719,"PPL Corporation (NYSE: PPL) has announced that Heather B. Redman has joined the company's Board of Directors effective today. Redman is co-founder and managing partner of Flying Fish Partners, a venture capital firm investing in early stage artificial intelligence and machine learning startups, including energy-related applications. She will serve as a member of the Audit and Finance committees.",2021-10-11
720,"ALLENTOWN, Pa., Oct. 11, 2021 /PRNewswire/ -- PPL Corporation has announced that Heather B. Redman has joined the company's Board of Directors effective today. Redman is co-founder and... | October 11, 2021",2021-10-11
721,"Shares of PPL Corp. sank 0.14% to $28.36 Friday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...",2021-10-08
722,"Looking today at week-over-week shares outstanding changes among the universe of ETFs covered at ETF Channel, one standout is the iShares Select Dividend ETF (Symbol: DVY) where we have detected an approximate $224.0 million dollar inflow -- that's a 1.2% increase week over wee",2021-10-08
723,"Shares of PPL Corp. slid 0.53% to $28.40 Thursday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500 Index...",2021-10-07
724,"In order to justify the effort of selecting individual stocks, it's worth striving to beat the returns from a market...",2021-10-06
725,"Shares of PPL Corp. advanced 1.03% to $28.55 Wednesday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...",2021-10-06
726,"Shares of PPL Corp. sank 0.11% to $28.26 Tuesday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...",2021-10-05
727,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2021-10-05
728,"As much as many hate to admit it, before long, the temperatures will start to dip and the first snowflakes will arrive. Until then, these crisp fall days are perfect for a little... | October 5, 2021",2021-10-05
729,"Shares of PPL Corp. advanced 1.18% to $28.29 Monday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...",2021-10-04
730,"Shares of PPL Corp. inched 0.29% higher to $27.96 Friday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...",2021-10-01
731,"With a price-to-earnings (or ""P/E"") ratio of 27.6x PPL Corporation (NYSE:PPL) may be sending very bearish signals at the moment, given that almost half of all companies in the United States have P/E ratios under 17x and even P/E's lower than 10x are not unusual.  Nonetheless, we",2021-10-01
732,"Shares of PPL Corp. slid 2.07% to $27.88 Thursday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index...",2021-09-30
733,"Shares of PPL Corp. inched 0.89% higher to $28.47 Wednesday, on what proved to be an all-around positive trading session for the stock market, with the S&P...",2021-09-29
734,PPL's units are going to join the Electric Highway Coalition to further accelerate its efforts to meet its clean energy plans.,2021-09-28
735,"Shares of PPL Corp. slumped 0.49% to $28.22 Tuesday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index...",2021-09-28
736,Utility PPL Corporation offers investors a combination of capital appreciation and income generation upside. Our fair value estimate sits at $45 per share.,2021-09-27
737,"Shares of PPL Corp. shed 0.21% to $28.36 Monday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones Industrial...",2021-09-27
738,"PPL Corporation (NYSE:PPL) today announced its commitment to join the Electric Highway Coalition, a partnership of 17 U.S. utilities established to support the development of a seamless network of rapid electric vehicle charging stations connecting major highway systems.",2021-09-27
739,SOO Green HVDC Link (SOO Green) is pleased to announce that PPL Corporation has acquired an ownership interest in the SOO Green project.,2021-09-27
740,"ALLENTOWN, Pa., Sept. 27, 2021 /PRNewswire/ -- PPL Corporation today announced its commitment to join the Electric Highway Coalition, a partnership of 17 U.S. utilities established to support... | September 27, 2021",2021-09-27
741,"MINNEAPOLIS and ALLENTOWN, Pa., Sept. 27, 2021 /PRNewswire/ -- SOO Green HVDC Link is pleased to announce that PPL Corporation has acquired an ownership interest in the SOO Green project.... | September 27, 2021",2021-09-27
742,SOO Green HVDC Link is pl... PPL,2021-09-27
